(13, 3, 2)	1	0	350514	738333	34	33
(3, 14, 2)	1	0	576378	565193	22	21
(14, 3, 2)	2	0	197019	194549	12	12
(3, 15, 2)	2	0	703100	417820	27	27
(15, 3, 2)	2	0	211958	320570	15	15
(4, 5, 2)	2	0	200797	130692	12	12
(5, 4, 2)	1	0	584105	589930	43	42
(4, 6, 2)	2	0	224815	375085	14	14
(6, 4, 2)	2	0	282240	128087	9	9
(4, 7, 2)	1	0	599912	807106	38	37
(7, 4, 2)	2	0	281608	87174	14	14
(4, 8, 2)	2	0	353831	347546	27	27
(8, 4, 2)	2	0	69527	68786	9	9
(4, 9, 2)	0	0	907294	979356	110	110
(9, 4, 2)	2	0	600432	263969	15	15
(4, 10, 2)	1	0	360972	118585	25	24
(10, 4, 2)	2	0	151869	123585	17	17
(4, 11, 2)	2	0	129973	393169	15	15
(11, 4, 2)	2	0	570815	101700	16	16
(4, 12, 2)	2	0	524317	882092	36	36
(12, 4, 2)	2	0	379590	90774	17	17
(4, 13, 2)	2	0	207412	57175	14	14
(13, 4, 2)	2	0	201628	79975	15	15
(4, 14, 2)	2	0	387356	588485	23	23
(14, 4, 2)	2	0	158681	80103	13	13
(4, 15, 2)	2	0	230126	220102	20	20
(15, 4, 2)	2	0	262913	194388	19	19
(5, 6, 2)	1	0	542121	759580	32	31
(6, 5, 2)	2	0	363596	114293	13	13
(5, 7, 2)	2	0	397525	570417	21	21
(7, 5, 2)	2	0	496406	222703	19	19
(5, 8, 2)	0	0	997480	999752	110	110
(8, 5, 2)	2	0	172889	94392	11	11
(5, 9, 2)	1	0	520680	948608	45	44
(9, 5, 2)	2	0	418130	108923	8	8
(5, 10, 2)	1	0	340546	207807	20	19
(10, 5, 2)	2	0	390948	182543	17	17
(5, 11, 2)	2	0	463709	600481	27	27
(11, 5, 2)	2	0	459683	222909	13	13
(5, 12, 2)	1	0	520949	870758	41	40
(12, 5, 2)	2	0	834293	529126	33	33
(5, 13, 2)	2	0	427832	216332	25	25
(13, 5, 2)	1	0	277980	420926	25	24
(5, 14, 2)	1	0	523915	834486	31	30
(14, 5, 2)	2	0	161267	92011	13	13
(5, 15, 2)	2	0	542173	453958	31	31
(15, 5, 2)	2	0	213215	151200	15	15
(6, 7, 2)	1	0	417203	196626	16	15
(7, 6, 2)	2	0	226634	197189	15	15
(6, 8, 2)	1	0	505947	163985	13	12
(8, 6, 2)	2	0	87864	188818	11	11
(6, 9, 2)	1	0	569044	656069	18	17
(9, 6, 2)	2	0	774450	572401	18	18
(6, 10, 2)	1	0	329230	580033	21	20
(10, 6, 2)	2	0	202756	359613	15	15
(6, 11, 2)	2	0	314750	306301	12	12
(11, 6, 2)	2	0	628067	267956	14	14
(6, 12, 2)	2	0	263577	254392	16	16
(12, 6, 2)	1	0	759295	633838	22	21
(6, 13, 2)	2	0	236346	37554	12	12
(13, 6, 2)	1	0	377580	760918	29	28
(6, 14, 2)	1	0	535622	594845	23	22
(14, 6, 2)	2	0	159551	272481	13	13
(6, 15, 2)	2	0	251527	143158	12	12
(15, 6, 2)	2	0	60164	292270	14	14
(7, 8, 2)	1	0	612230	470221	24	23
(8, 7, 2)	2	0	30353	294061	8	8
(7, 9, 2)	1	0	934069	929018	41	40
(9, 7, 2)	2	0	802151	615075	18	18
(7, 10, 2)	2	0	244729	97739	15	15
(10, 7, 2)	2	0	134701	357006	10	10
(7, 11, 2)	2	0	230387	334754	12	12
(11, 7, 2)	2	0	434171	432858	10	10
(7, 12, 2)	2	0	232146	119278	11	11
(12, 7, 2)	2	0	724133	689992	26	26
(7, 13, 2)	2	0	269070	45162	14	14
(13, 7, 2)	1	0	132067	126018	12	11
(7, 14, 2)	2	0	263173	126036	16	16
(14, 7, 2)	2	0	159583	471590	13	13
(7, 15, 2)	2	0	200505	106510	16	16
(15, 7, 2)	1	0	346681	590216	25	24
(8, 9, 2)	2	0	688224	859589	34	34
(9, 8, 2)	2	0	662171	32704	16	16
(8, 10, 2)	2	0	115716	95503	10	10
(10, 8, 2)	2	0	673175	544279	29	29
(8, 11, 2)	2	0	87799	216397	8	8
(11, 8, 2)	1	0	603719	572945	28	27
(8, 12, 2)	2	0	87841	195910	7	7
(12, 8, 2)	2	0	976013	813482	51	51
(8, 13, 2)	2	0	30364	25903	8	8
(13, 8, 2)	1	0	119455	172760	11	10
(8, 14, 2)	1	0	431009	578220	26	25
(14, 8, 2)	1	0	331694	180601	14	13
(8, 15, 2)	2	0	261338	260484	14	14
(15, 8, 2)	1	0	347784	296182	17	16
(9, 10, 2)	1	0	886963	865382	49	48
(10, 9, 2)	2	0	737054	776754	43	43
(9, 11, 2)	2	0	701766	491006	18	18
(11, 9, 2)	1	0	417791	575128	15	14
(9, 12, 2)	2	0	986794	965147	49	49
(12, 9, 2)	1	0	961079	975883	43	42
(9, 13, 2)	2	0	595182	75862	14	14
(13, 9, 2)	1	0	314875	639825	17	16
(9, 14, 2)	0	0	954440	962077	110	110
(14, 9, 2)	1	0	227509	615407	15	14
(9, 15, 2)	2	0	712501	191533	17	17
(15, 9, 2)	1	0	214439	634368	17	16
(10, 11, 2)	2	0	187209	424927	14	14
(11, 10, 2)	2	0	455014	187546	13	13
(10, 12, 2)	2	0	197601	114327	11	11
(12, 10, 2)	2	0	278003	96969	14	14
(10, 13, 2)	2	0	159437	15637	11	11
(13, 10, 2)	1	0	335082	396313	31	30
(10, 14, 2)	2	0	118639	228250	16	16
(14, 10, 2)	2	0	197926	192278	12	12
(10, 15, 2)	2	0	244521	106035	15	15
(15, 10, 2)	2	0	297457	216278	14	14
(11, 12, 2)	2	0	530695	459435	13	13
(12, 11, 2)	1	0	731199	518108	18	17
(11, 13, 2)	2	0	543046	54588	13	13
(13, 11, 2)	1	0	372827	562489	17	16
(11, 14, 2)	2	0	483162	257700	13	13
(14, 11, 2)	1	0	272139	618456	18	17
(11, 15, 2)	2	0	731743	335661	22	22
(15, 11, 2)	2	0	61101	333995	13	13
(12, 13, 2)	2	0	632829	202636	21	21
(13, 12, 2)	1	0	289634	740732	28	27
(12, 14, 2)	1	0	839066	892754	46	45
(14, 12, 2)	2	0	233090	283796	10	10
(12, 15, 2)	2	0	772338	425198	39	39
(15, 12, 2)	1	0	801411	973698	52	51
(13, 14, 2)	1	0	386921	877274	34	33
(14, 13, 2)	2	0	229394	39972	11	11
(13, 15, 2)	1	0	599121	649674	33	32
(15, 13, 2)	2	0	233404	127531	13	13
(14, 15, 2)	2	0	576249	382320	22	22
(15, 14, 2)	1	0	296373	528183	23	22
(0, 1, 3)	1	0	150202	193683	21	20
(1, 0, 3)	1	0	110251	176381	17	16
(0, 2, 3)	1	0	366672	198990	36	35
(2, 0, 3)	2	0	264499	310616	30	30
(0, 3, 3)	1	0	77212	230265	10	9
(3, 0, 3)	2	0	579343	237465	28	28
(0, 4, 3)	2	0	875631	714404	53	53
(4, 0, 3)	2	0	764740	612549	59	59
(0, 5, 3)	1	0	362685	455640	31	30
(5, 0, 3)	2	0	512952	249111	26	26
(0, 6, 3)	1	0	77787	571441	18	17
(6, 0, 3)	2	0	640453	207871	23	23
(0, 7, 3)	1	0	76220	261298	17	16
(7, 0, 3)	2	0	572124	221083	23	23
(0, 8, 3)	1	0	54633	94562	14	13
(8, 0, 3)	2	0	374324	149878	18	18
(0, 9, 3)	1	0	247800	725535	25	24
(9, 0, 3)	2	0	571224	96837	16	16
(0, 10, 3)	1	0	54374	128791	10	9
(10, 0, 3)	2	0	320957	199345	25	25
(0, 11, 3)	1	0	53200	380169	10	9
(11, 0, 3)	2	0	514057	130780	15	15
(0, 12, 3)	1	0	102182	553448	22	21
(12, 0, 3)	2	0	472624	169307	17	17
(0, 13, 3)	2	0	631113	409865	28	28
(13, 0, 3)	1	0	277320	355102	21	20
(0, 14, 3)	1	0	73921	373265	13	12
(14, 0, 3)	2	0	645175	258340	24	24
(0, 15, 3)	1	0	102523	151275	20	19
(15, 0, 3)	2	0	184381	115280	13	13
(1, 2, 3)	1	0	89140	67506	17	16
(2, 1, 3)	2	0	388758	259218	33	33
(1, 3, 3)	0	0	787495	995908	110	110
(3, 1, 3)	2	0	497625	216624	23	23
(1, 4, 3)	1	0	73489	157688	21	20
(4, 1, 3)	2	0	431527	239910	35	35
(1, 5, 3)	2	0	518650	740913	43	43
(5, 1, 3)	2	0	604562	197446	30	30
(1, 6, 3)	2	0	210095	628613	23	23
(6, 1, 3)	2	0	589944	179602	17	17
(1, 7, 3)	1	0	89596	399162	17	16
(7, 1, 3)	2	0	635279	163886	27	27
(1, 8, 3)	1	0	91790	203072	12	11
(8, 1, 3)	2	0	291157	145571	16	16
(1, 9, 3)	1	0	70709	607267	17	16
(9, 1, 3)	2	0	473605	52022	11	11
(1, 10, 3)	2	0	155246	261382	17	17
(10, 1, 3)	2	0	420189	125133	16	16
(1, 11, 3)	1	0	89652	538241	17	16
(11, 1, 3)	1	0	386224	108833	16	15
(1, 12, 3)	1	0	127940	441634	17	16
(12, 1, 3)	2	0	856389	302209	40	40
(1, 13, 3)	2	0	362466	513138	31	31
(13, 1, 3)	1	0	125732	160055	15	14
(1, 14, 3)	1	0	426821	901321	48	47
(14, 1, 3)	2	0	643206	194480	24	24
(1, 15, 3)	1	0	55604	135792	17	16
(15, 1, 3)	2	0	473153	249653	31	31
(2, 3, 3)	2	0	504993	793849	43	43
(3, 2, 3)	1	0	481757	39285	15	14
(2, 4, 3)	2	0	500084	444834	31	31
(4, 2, 3)	1	0	100245	16103	13	12
(2, 5, 3)	1	0	955620	973162	76	75
(5, 2, 3)	1	0	676951	271771	32	31
(2, 6, 3)	2	0	162544	495906	21	21
(6, 2, 3)	1	0	558849	104914	23	22
(2, 7, 3)	1	0	68798	373254	18	17
(7, 2, 3)	2	0	535724	174336	19	19
(2, 8, 3)	1	0	254852	625791	49	48
(8, 2, 3)	2	0	401155	59180	20	20
(2, 9, 3)	1	0	62667	403724	12	11
(9, 2, 3)	2	0	571564	30206	12	12
(2, 10, 3)	1	0	585487	805437	40	39
(10, 2, 3)	2	0	260669	142673	18	18
(2, 11, 3)	1	0	259405	626128	21	20
(11, 2, 3)	2	0	333213	30629	7	7
(2, 12, 3)	1	0	598248	903914	39	38
(12, 2, 3)	1	0	642188	56816	17	16
(2, 13, 3)	2	0	208975	231773	25	25
(13, 2, 3)	1	0	486173	348280	28	27
(2, 14, 3)	1	0	73641	317752	17	16
(14, 2, 3)	1	0	298072	26843	13	12
(2, 15, 3)	2	0	206060	360169	26	26
(15, 2, 3)	2	0	198048	62281	20	20
(3, 4, 3)	1	0	825564	567857	41	40
(4, 3, 3)	2	0	495791	740779	36	36
(3, 5, 3)	1	0	564601	450686	26	25
(5, 3, 3)	1	0	385953	425898	22	21
(3, 6, 3)	1	0	400720	443624	18	17
(6, 3, 3)	1	0	311240	216976	12	11
(3, 7, 3)	1	0	276788	205978	15	14
(7, 3, 3)	1	0	595753	212286	14	13
(3, 8, 3)	1	0	374709	116878	16	15
(8, 3, 3)	1	0	173376	330077	19	18
(3, 9, 3)	0	0	997260	984808	110	110
(9, 3, 3)	2	0	536619	309218	11	11
(3, 10, 3)	1	0	586761	241557	25	24
(10, 3, 3)	2	0	315092	425108	22	22
(3, 11, 3)	1	0	339541	590774	16	15
(11, 3, 3)	1	0	404429	434610	17	16
(3, 12, 3)	2	0	851992	869140	35	35
(12, 3, 3)	1	0	302112	260191	12	11
(3, 13, 3)	2	0	519865	158444	14	14
(13, 3, 3)	1	0	92528	234969	13	12
(3, 14, 3)	1	0	790452	888635	41	40
(14, 3, 3)	2	0	470035	393522	20	20
(3, 15, 3)	1	0	204300	97595	16	15
(15, 3, 3)	1	0	97383	249844	12	11
(4, 5, 3)	1	0	126942	155787	14	13
(5, 4, 3)	2	0	601522	473607	36	36
(4, 6, 3)	1	0	125963	202882	15	14
(6, 4, 3)	1	0	416105	88686	15	14
(4, 7, 3)	1	0	100439	277930	13	12
(7, 4, 3)	2	0	701517	453948	29	29
(4, 8, 3)	1	0	205435	214181	21	20
(8, 4, 3)	2	0	201856	166456	17	17
(4, 9, 3)	1	0	95607	441733	14	13
(9, 4, 3)	2	0	486923	163166	15	15
(4, 10, 3)	1	0	98413	91849	15	14
(10, 4, 3)	2	0	627395	222001	28	28
(4, 11, 3)	1	0	131647	554527	15	14
(11, 4, 3)	2	0	376355	133780	11	11
(4, 12, 3)	1	0	129405	330872	15	14
(12, 4, 3)	1	0	663334	341410	22	21
(4, 13, 3)	2	0	440805	271291	31	31
(13, 4, 3)	1	0	254279	341527	22	21
(4, 14, 3)	1	0	95292	183501	13	12
(14, 4, 3)	2	0	593550	276229	27	27
(4, 15, 3)	2	0	522053	504769	34	34
(15, 4, 3)	1	0	188973	147914	17	16
(5, 6, 3)	2	0	555356	588667	33	33
(6, 5, 3)	2	0	336404	77766	19	19
(5, 7, 3)	1	0	216598	316484	14	13
(7, 5, 3)	2	0	805992	505551	27	27
(5, 8, 3)	1	0	312128	316206	18	17
(8, 5, 3)	2	0	214446	218334	14	14
(5, 9, 3)	2	0	168160	758548	22	22
(9, 5, 3)	2	0	498065	146629	9	9
(5, 10, 3)	1	0	97612	59420	11	10
(10, 5, 3)	2	0	733127	506853	32	32
(5, 11, 3)	1	0	345286	480343	15	14
(11, 5, 3)	2	0	657792	379096	22	22
(5, 12, 3)	2	0	506198	794960	29	29
(12, 5, 3)	1	0	578213	492852	24	23
(5, 13, 3)	2	0	594767	460644	30	30
(13, 5, 3)	1	0	485338	649893	40	39
(5, 14, 3)	1	0	242731	274849	18	17
(14, 5, 3)	2	0	550303	360399	20	20
(5, 15, 3)	2	0	546064	481032	29	29
(15, 5, 3)	2	0	269871	252068	15	15
(6, 7, 3)	1	0	525987	403900	18	17
(7, 6, 3)	2	0	876143	864628	39	39
(6, 8, 3)	1	0	874636	793432	40	39
(8, 6, 3)	2	0	545371	593717	28	28
(6, 9, 3)	2	0	957550	934741	49	49
(9, 6, 3)	2	0	680385	414831	16	16
(6, 10, 3)	2	0	285521	197892	9	9
(10, 6, 3)	1	0	589297	456547	14	13
(6, 11, 3)	2	0	914261	745088	39	39
(11, 6, 3)	1	0	655967	733883	35	34
(6, 12, 3)	2	0	302533	207787	11	11
(12, 6, 3)	1	0	439142	521312	19	18
(6, 13, 3)	2	0	645531	234205	27	27
(13, 6, 3)	1	0	251813	619122	21	20
(6, 14, 3)	2	0	826014	842332	29	29
(14, 6, 3)	1	0	283310	352705	16	15
(6, 15, 3)	2	0	513615	373633	16	16
(15, 6, 3)	1	0	573733	920823	38	37
(7, 8, 3)	2	0	710137	459744	32	32
(8, 7, 3)	2	0	89526	322316	9	9
(7, 9, 3)	1	0	916527	932457	35	34
(9, 7, 3)	1	0	500322	421479	19	18
(7, 10, 3)	1	0	808603	597191	31	30
(10, 7, 3)	1	0	207551	156372	12	11
(7, 11, 3)	2	0	661412	548035	24	24
(11, 7, 3)	1	0	392732	303191	15	14
(7, 12, 3)	2	0	474115	564636	18	18
(12, 7, 3)	1	0	226689	122290	10	9
(7, 13, 3)	2	0	601061	234671	22	22
(13, 7, 3)	1	0	101366	351075	15	14
(7, 14, 3)	2	0	352862	117413	15	15
(14, 7, 3)	2	0	773206	759098	25	25
(7, 15, 3)	2	0	579187	479857	25	25
(15, 7, 3)	1	0	111791	270853	10	9
(8, 9, 3)	0	0	999735	979878	110	110
(9, 8, 3)	2	0	646728	163886	16	16
(8, 10, 3)	1	0	662001	803586	38	37
(10, 8, 3)	2	0	136360	173591	14	14
(8, 11, 3)	2	0	602715	639268	29	29
(11, 8, 3)	1	0	334039	153222	13	12
(8, 12, 3)	2	0	232471	391705	16	16
(12, 8, 3)	1	0	215346	99510	10	9
(8, 13, 3)	2	0	201835	235901	17	17
(13, 8, 3)	1	0	118652	44531	10	9
(8, 14, 3)	2	0	772422	878385	40	40
(14, 8, 3)	1	0	228606	144413	14	13
(8, 15, 3)	2	0	201812	212848	12	12
(15, 8, 3)	1	0	380615	349200	17	16
(9, 10, 3)	2	0	652136	257758	13	13
(10, 9, 3)	1	0	363961	619143	14	13
(9, 11, 3)	2	0	566933	328187	11	11
(11, 9, 3)	1	0	404813	613231	16	15
(9, 12, 3)	2	0	549852	411755	11	11
(12, 9, 3)	1	0	325328	343349	11	10
(9, 13, 3)	2	0	682198	97074	16	16
(13, 9, 3)	1	0	150305	654069	13	12
(9, 14, 3)	2	0	525058	314905	14	14
(14, 9, 3)	1	0	192733	556412	17	16
(9, 15, 3)	2	0	575546	140405	12	12
(15, 9, 3)	0	0	997641	984698	110	110
(10, 11, 3)	2	0	163157	510671	20	20
(11, 10, 3)	2	0	518261	168513	14	14
(10, 12, 3)	2	0	263077	485751	18	18
(12, 10, 3)	1	0	733895	678382	29	28
(10, 13, 3)	2	0	126287	118758	15	15
(13, 10, 3)	1	0	86694	165132	12	11
(10, 14, 3)	2	0	332239	154592	26	26
(14, 10, 3)	1	0	97678	123714	12	11
(10, 15, 3)	2	0	168372	260115	22	22
(15, 10, 3)	1	0	153289	428485	18	17
(11, 12, 3)	2	0	310291	299918	7	7
(12, 11, 3)	1	0	726800	530034	22	21
(11, 13, 3)	2	0	472004	69574	14	14
(13, 11, 3)	1	0	251034	605174	19	18
(11, 14, 3)	2	0	318508	105910	7	7
(14, 11, 3)	2	0	775539	566621	24	24
(11, 15, 3)	1	0	476108	307917	19	18
(15, 11, 3)	1	0	307552	552863	17	16
(12, 13, 3)	1	0	296522	49937	12	11
(13, 12, 3)	1	0	239675	482972	21	20
(12, 14, 3)	1	0	309314	295382	14	13
(14, 12, 3)	0	0	956382	999225	110	110
(12, 15, 3)	1	0	461586	389015	19	18
(15, 12, 3)	2	0	212358	324025	13	13
(13, 14, 3)	1	0	122321	233282	12	11
(14, 13, 3)	2	0	734892	272986	23	23
(13, 15, 3)	1	0	103893	50588	14	13
(15, 13, 3)	2	0	180757	168239	13	13
(14, 15, 3)	2	0	636672	411934	25	25
(15, 14, 3)	1	0	246243	416832	21	20
(0, 1, 4)	1	0	202208	170669	16	15
(1, 0, 4)	2	0	93323	70743	10	10
(0, 2, 4)	1	0	200692	167944	22	21
(2, 0, 4)	2	0	340021	391144	32	32
(0, 3, 4)	1	0	321033	631264	21	20
(3, 0, 4)	2	0	719826	260805	34	34
(0, 4, 4)	1	0	231658	282237	21	20
(4, 0, 4)	2	0	483067	406808	34	34
(0, 5, 4)	1	0	215367	300240	22	21
(5, 0, 4)	2	0	578518	304479	33	33
(0, 6, 4)	1	0	220139	521371	17	16
(6, 0, 4)	2	0	743404	395625	24	24
(0, 7, 4)	1	0	192684	453969	17	16
(7, 0, 4)	2	0	437144	303014	17	17
(0, 8, 4)	1	0	74017	88200	11	10
(8, 0, 4)	2	0	101846	80111	11	11
(0, 9, 4)	1	0	99795	523084	13	12
(9, 0, 4)	2	0	852389	511871	23	23
(0, 10, 4)	1	0	143440	199602	12	11
(10, 0, 4)	2	0	423037	228621	18	18
(0, 11, 4)	1	0	119048	426468	13	12
(11, 0, 4)	2	0	753850	421507	28	28
(0, 12, 4)	1	0	324012	728495	28	27
(12, 0, 4)	2	0	572930	258470	23	23
(0, 13, 4)	2	0	630285	579241	35	35
(13, 0, 4)	0	0	978210	993106	110	110
(0, 14, 4)	1	0	270588	530996	22	21
(14, 0, 4)	2	0	575548	182100	22	22
(0, 15, 4)	1	0	308329	257849	22	21
(15, 0, 4)	2	0	542712	345997	31	31
(1, 2, 4)	1	0	158910	41986	20	19
(2, 1, 4)	1	0	137182	178329	20	19
(1, 3, 4)	1	0	119510	393781	16	15
(3, 1, 4)	1	0	165597	113087	13	12
(1, 4, 4)	1	0	252103	485734	38	37
(4, 1, 4)	2	0	773418	535752	50	50
(1, 5, 4)	1	0	104899	258190	19	18
(5, 1, 4)	1	0	162939	112567	12	11
(1, 6, 4)	1	0	119600	535269	19	18
(6, 1, 4)	2	0	348866	138744	16	16
(1, 7, 4)	1	0	119820	408978	22	21
(7, 1, 4)	2	0	626430	254383	27	27
(1, 8, 4)	1	0	34321	7174	8	7
(8, 1, 4)	2	0	840424	400200	34	34
(1, 9, 4)	1	0	129193	520700	15	14
(9, 1, 4)	2	0	734002	147581	15	15
(1, 10, 4)	1	0	87683	212065	16	15
(10, 1, 4)	2	0	562753	240912	30	30
(1, 11, 4)	2	0	274864	524577	23	23
(11, 1, 4)	2	0	579676	124984	17	17
(1, 12, 4)	1	0	103375	401440	20	19
(12, 1, 4)	1	0	343995	112362	12	11
(1, 13, 4)	2	0	289909	232392	24	24
(13, 1, 4)	1	0	337083	343137	29	28
(1, 14, 4)	1	0	154671	340103	16	15
(14, 1, 4)	2	0	298735	54771	17	17
(1, 15, 4)	2	0	390831	685647	41	41
(15, 1, 4)	1	0	427744	207576	22	21
(2, 3, 4)	1	0	125843	720085	33	32
(3, 2, 4)	2	0	421665	55344	17	17
(2, 4, 4)	2	0	776569	583948	47	47
(4, 2, 4)	0	0	898610	986893	110	110
(2, 5, 4)	2	0	76896	380232	21	21
(5, 2, 4)	1	0	530831	176040	23	22
(2, 6, 4)	1	0	56184	538149	18	17
(6, 2, 4)	2	0	792920	197791	28	28
(2, 7, 4)	1	0	295453	861189	49	48
(7, 2, 4)	2	0	868328	449578	35	35
(2, 8, 4)	1	0	270182	601533	25	24
(8, 2, 4)	2	0	292811	52577	19	19
(2, 9, 4)	1	0	73307	469662	16	15
(9, 2, 4)	2	0	736220	237099	18	18
(2, 10, 4)	1	0	31918	55277	15	14
(10, 2, 4)	2	0	402328	44991	17	17
(2, 11, 4)	1	0	151832	544154	24	23
(11, 2, 4)	2	0	479657	8697	11	11
(2, 12, 4)	2	0	200706	528774	22	22
(12, 2, 4)	2	0	929539	446050	36	36
(2, 13, 4)	2	0	172992	286668	25	25
(13, 2, 4)	1	0	504898	388528	35	34
(2, 14, 4)	1	0	29528	95195	13	12
(14, 2, 4)	2	0	458007	109826	19	19
(2, 15, 4)	1	0	58041	145182	15	14
(15, 2, 4)	2	0	279027	45379	22	22
(3, 4, 4)	1	0	663337	431548	28	27
(4, 3, 4)	2	0	721238	901052	54	54
(3, 5, 4)	2	0	696612	399063	24	24
(5, 3, 4)	2	0	423024	498632	29	29
(3, 6, 4)	1	0	686774	783233	28	27
(6, 3, 4)	2	0	869293	653533	32	32
(3, 7, 4)	1	0	392284	509591	20	19
(7, 3, 4)	2	0	507182	365005	19	19
(3, 8, 4)	1	0	102208	16840	9	8
(8, 3, 4)	2	0	358082	478053	15	15
(3, 9, 4)	1	0	241911	589112	14	13
(9, 3, 4)	2	0	434917	230822	15	15
(3, 10, 4)	1	0	516148	376298	22	21
(10, 3, 4)	2	0	349919	309725	18	18
(3, 11, 4)	1	0	467543	504020	16	15
(11, 3, 4)	2	0	612986	389190	19	19
(3, 12, 4)	1	0	819504	911110	39	38
(12, 3, 4)	1	0	800374	720063	28	27
(3, 13, 4)	2	0	802162	677698	40	40
(13, 3, 4)	1	0	269614	571213	18	17
(3, 14, 4)	1	0	215569	142629	11	10
(14, 3, 4)	2	0	486615	483339	22	22
(3, 15, 4)	2	0	883295	679941	41	41
(15, 3, 4)	1	0	322991	473055	17	16
(4, 5, 4)	1	0	493171	633530	35	34
(5, 4, 4)	2	0	209128	163570	14	14
(4, 6, 4)	2	0	136706	239069	8	8
(6, 4, 4)	2	0	659258	340627	25	25
(4, 7, 4)	1	0	153258	261031	14	13
(7, 4, 4)	1	0	864602	567904	36	35
(4, 8, 4)	1	0	116538	88385	13	12
(8, 4, 4)	2	0	215463	181135	11	11
(4, 9, 4)	1	0	262199	797235	20	19
(9, 4, 4)	2	0	492372	58421	13	13
(4, 10, 4)	1	0	476959	376106	50	49
(10, 4, 4)	2	0	98432	196192	20	20
(4, 11, 4)	1	0	129523	429617	10	9
(11, 4, 4)	2	0	506489	112011	12	12
(4, 12, 4)	1	0	147695	287472	13	12
(12, 4, 4)	2	0	824486	348373	30	30
(4, 13, 4)	2	0	369079	280383	24	24
(13, 4, 4)	1	0	133864	186814	17	16
(4, 14, 4)	2	0	228217	355347	14	14
(14, 4, 4)	2	0	778126	343218	27	27
(4, 15, 4)	2	0	246754	319894	17	17
(15, 4, 4)	1	0	437020	458782	33	32
(5, 6, 4)	1	0	275946	536457	14	13
(6, 5, 4)	2	0	929515	677132	36	36
(5, 7, 4)	2	0	454279	650458	26	26
(7, 5, 4)	2	0	496258	411888	22	22
(5, 8, 4)	1	0	93969	17171	8	7
(8, 5, 4)	2	0	178086	188456	10	10
(5, 9, 4)	1	0	527337	888578	33	32
(9, 5, 4)	2	0	895347	671071	36	36
(5, 10, 4)	1	0	269415	90463	15	14
(10, 5, 4)	2	0	288453	236551	14	14
(5, 11, 4)	2	0	761773	770620	38	38
(11, 5, 4)	2	0	807840	470726	27	27
(5, 12, 4)	1	0	572792	651841	23	22
(12, 5, 4)	1	0	459360	297785	15	14
(5, 13, 4)	2	0	488707	300531	26	26
(13, 5, 4)	1	0	432415	486207	28	27
(5, 14, 4)	1	0	184624	278422	26	25
(14, 5, 4)	2	0	432758	315216	19	19
(5, 15, 4)	2	0	470531	506568	24	24
(15, 5, 4)	2	0	269901	356383	17	17
(6, 7, 4)	1	0	618620	457305	21	20
(7, 6, 4)	2	0	270919	407681	15	15
(6, 8, 4)	1	0	323594	6898	11	10
(8, 6, 4)	2	0	186668	320746	10	10
(6, 9, 4)	1	0	321847	476297	15	14
(9, 6, 4)	2	0	333977	209799	10	10
(6, 10, 4)	1	0	607484	188246	19	18
(10, 6, 4)	2	0	268056	444169	18	18
(6, 11, 4)	2	0	691186	627044	31	31
(11, 6, 4)	1	0	355249	494842	12	11
(6, 12, 4)	2	0	708933	769203	24	24
(12, 6, 4)	2	0	929632	608097	34	34
(6, 13, 4)	2	0	589920	230918	14	14
(13, 6, 4)	1	0	220035	539255	21	20
(6, 14, 4)	1	0	613487	534162	25	24
(14, 6, 4)	2	0	888010	705359	33	33
(6, 15, 4)	2	0	426319	293120	14	14
(15, 6, 4)	1	0	490807	570888	25	24
(7, 8, 4)	1	0	359530	99239	9	8
(8, 7, 4)	2	0	331670	672883	19	19
(7, 9, 4)	1	0	760099	744206	20	19
(9, 7, 4)	0	0	989685	999432	110	110
(7, 10, 4)	1	0	661018	302583	18	17
(10, 7, 4)	2	0	270456	696854	32	32
(7, 11, 4)	1	0	348061	475293	11	10
(11, 7, 4)	2	0	541948	446470	11	11
(7, 12, 4)	2	0	527542	694181	23	23
(12, 7, 4)	1	0	491527	327978	17	16
(7, 13, 4)	2	0	492325	123459	19	19
(13, 7, 4)	1	0	326997	554586	17	16
(7, 14, 4)	2	0	276107	187978	14	14
(14, 7, 4)	2	0	484386	556344	15	15
(7, 15, 4)	2	0	413539	253326	17	17
(15, 7, 4)	1	0	274483	534619	15	14
(8, 9, 4)	1	0	67187	584767	13	12
(9, 8, 4)	2	0	796109	375798	28	28
(8, 10, 4)	1	0	360398	226301	26	25
(10, 8, 4)	1	0	50725	39825	7	6
(8, 11, 4)	2	0	159219	400131	14	14
(11, 8, 4)	1	0	533949	327496	23	22
(8, 12, 4)	2	0	156165	362246	11	11
(12, 8, 4)	1	0	257111	16973	8	7
(8, 13, 4)	2	0	280251	130272	17	17
(13, 8, 4)	1	0	142701	173132	14	13
(8, 14, 4)	2	0	214932	181764	8	8
(14, 8, 4)	1	0	160196	63079	8	7
(8, 15, 4)	2	0	104991	162737	12	12
(15, 8, 4)	1	0	260220	203959	17	16
(9, 10, 4)	1	0	749902	738043	30	29
(10, 9, 4)	2	0	174703	471138	22	22
(9, 11, 4)	2	0	696891	452516	17	17
(11, 9, 4)	1	0	277901	414792	10	9
(9, 12, 4)	0	0	977661	999498	110	110
(12, 9, 4)	1	0	300352	441943	9	8
(9, 13, 4)	2	0	517610	113950	11	11
(13, 9, 4)	1	0	372769	809786	25	24
